product_id,category,review_cnt,avg_text_len,positive_rate,negative_rate,sentiment_中评_rate,sentiment_好评_rate,sentiment_差评_rate,intent_价格优惠_rate,intent_售后退换_rate,intent_商品反馈_rate,intent_商品咨询_rate,intent_喂养咨询_rate,intent_未知意图_rate,intent_物流发货_rate,bert_pca_0,bert_pca_1,bert_pca_2,bert_pca_3,bert_pca_4,bert_pca_5,bert_pca_6,bert_pca_7,bert_pca_8,bert_pca_9,bert_pca_10,bert_pca_11,bert_pca_12,bert_pca_13,bert_pca_14,bert_pca_15,bert_pca_16,bert_pca_17,bert_pca_18,bert_pca_19,bert_pca_20,bert_pca_21,bert_pca_22,bert_pca_23,bert_pca_24,bert_pca_25,bert_pca_26,bert_pca_27,bert_pca_28,bert_pca_29,bert_pca_30,bert_pca_31,bert_pca_32,bert_pca_33,bert_pca_34,bert_pca_35,bert_pca_36,bert_pca_37,bert_pca_38,bert_pca_39,bert_pca_40,bert_pca_41,bert_pca_42,bert_pca_43,bert_pca_44,bert_pca_45,bert_pca_46,bert_pca_47,bert_pca_48,bert_pca_49,bert_pca_50,bert_pca_51,bert_pca_52,bert_pca_53,bert_pca_54,bert_pca_55,bert_pca_56,bert_pca_57,bert_pca_58,bert_pca_59,bert_pca_60,bert_pca_61,bert_pca_62,bert_pca_63
100154268291,pet_product,12,104.83333333333331,0.5,0.3333333333333333,0.1666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.1666666666666666,0.17676292,0.8999556,0.80399704,-1.3622923,-2.8611405,0.1708601,0.23230278,-0.8102084,-0.88090116,-0.89825004,0.025194744,-1.0287174,-0.22483808,-0.9352284,-0.6400481,0.09344212,0.045310613,-0.28247312,-0.16487893,1.020002,0.7372239,-0.15130971,-0.92865175,0.33187827,-0.30894074,0.46751735,0.003376032,0.037412632,-0.05444001,-0.19376986,0.15539764,-0.023358772,0.28654,-0.06832843,0.17482187,0.048528176,0.14446752,0.2922478,0.4390383,0.18675072,0.25772092,0.0066121146,0.1509745,0.36862782,0.3155803,-0.6031285,0.109339915,-0.052331313,-0.44315806,0.36296543,0.057567876,-0.036171477,-0.14263038,-0.6490374,-0.029321948,0.33621034,0.34412,-0.07728963,-0.16852695,-0.090882055,-0.30537722,0.37626696,0.009021905,0.1438183
100154268303,pet_product,50,66.18,0.9,0.1,0.0,0.9,0.1,0.2,0.0,0.04,0.38,0.28,0.0,0.1,-1.8659909,1.0606827,1.6065973,-1.002581,-2.7046158,0.118589185,0.28562477,-1.3206699,-0.47864437,-1.3361415,-0.6164917,-0.8863929,-0.34246394,-0.46424156,-0.69858414,-1.0936956,-0.08949188,-0.0449608,-0.25660634,0.8942986,0.62940764,0.12415471,-0.54419494,-0.28089902,-0.19343235,0.4356073,0.6550914,-0.03292204,0.15738063,-0.16298662,-0.21508184,0.22786796,-0.082500115,-0.16344248,0.3595815,0.1595611,0.13883668,0.14020343,0.36175305,0.052004665,0.33103076,0.082332544,0.003754301,0.07865629,0.33781418,-0.040388774,0.20844625,-0.3266208,-0.35760823,0.20229217,-0.06466911,-0.11267562,0.083675176,-0.1747835,-0.24256691,0.25092092,0.24334255,0.04784271,-0.13490376,0.04067079,0.0003982842,0.048210695,-0.18425503,-0.17432472
100154268305,pet_product,9,69.66666666666667,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.53943896,0.9569094,-0.41564548,-0.23569822,-2.0514045,-0.34923637,-0.515177,-1.0887198,-0.49817997,-0.8452083,-0.78627235,-0.85528666,-0.53029263,-0.29042444,-1.0193195,-0.1378855,0.5395404,-0.831399,-0.11148454,0.93521893,0.4942977,0.27658096,-0.44693348,0.42397758,-0.03236551,0.423329,0.08942784,0.49154913,0.20201832,-0.010086698,-0.092608936,-0.26175964,0.036539674,-0.011892226,0.21086694,0.17322609,-0.015570694,0.37951586,0.37554136,0.059811976,-0.07467273,0.4791939,-0.14889663,0.0009518464,0.40154806,-0.1920615,0.26600906,-0.2747784,0.012096054,-0.13530323,0.17751783,-0.24471873,-0.16907558,-0.08416329,0.09775876,0.31104666,-0.35456088,0.37636337,0.0019398706,-0.016811928,-0.09765516,-0.054036897,0.14384708,-0.22160515
100160560411,pet_product,3,31.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,4.7578087,-0.25909075,0.17465909,-0.88879794,-0.3157859,0.6978135,0.6709191,-0.09813917,-0.84647703,0.44740424,-0.5908281,0.7171348,-1.1292015,0.23742104,0.43892574,0.6493147,-0.050078154,-0.04183547,1.0093755,0.2801058,0.07941389,0.30627242,-0.2998191,-0.043947052,0.5496771,-0.28884366,-0.9266544,-0.19099669,0.16334827,0.0043856404,-0.050686937,-0.2568141,-0.229255,-0.7076699,-0.09263778,0.22264247,0.083492495,0.18332772,-0.21748896,0.42672518,0.5071849,0.29134494,0.7459931,0.56534123,-0.34417734,0.18237914,-0.14958595,-0.15912507,0.58429164,-0.5448138,0.12213036,-0.33255935,0.13180156,0.96294826,0.019856574,-0.38468447,-0.44436303,-0.13784783,0.54701453,-0.510879,0.32154915,0.36028633,-0.27635643,0.24674332
100160986751,pet_product,4,61.75,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,-2.4830232,0.3366003,3.6708336,-0.9472624,-4.3038135,-0.03292171,0.7655474,-1.8683181,-0.032008857,-1.9022832,-0.8875078,-0.19931614,-1.0808039,-0.84896827,-1.0495839,-0.9269138,-0.47439587,-0.6191791,0.13391797,0.7393501,0.5835825,0.4111166,-1.2507273,-0.43333855,-0.29480857,0.29759565,1.0521488,0.017312497,0.22599502,0.032114655,-0.78245753,0.060966954,0.7591487,-0.3861961,0.3764746,0.29970053,0.028592557,0.2978953,0.11361881,0.3746955,0.09700336,-0.3112709,-0.22907446,0.31612208,0.33139297,-0.2901414,0.17064592,-0.046649545,-0.9602862,-0.051172435,-0.5876866,0.05980793,-0.3087929,-0.40147805,-0.39169186,0.060701385,0.03247629,0.27611974,-0.35992894,-0.12506998,0.00037877262,-0.0604503,0.36422607,-0.23864247
100162461006,cat_food,3,31.666666666666668,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.1964152,-3.9104798,-0.81295156,1.6118075,1.1803007,-0.6680077,0.7372608,-1.4645467,-0.2801157,-0.07285917,3.0392787,0.8279257,-0.600417,-0.059749287,-0.597393,0.34236267,0.9229991,0.8094151,0.63966316,0.93961376,-0.17166333,0.7463195,-0.075134,-0.76293755,0.5425088,0.40320364,0.0034831364,-0.76227134,0.66875386,-0.08590118,0.4877459,-0.15842628,-0.08598418,-0.6255904,0.22714166,0.28127444,-0.44385222,-0.12120821,-0.21872537,-0.025587639,0.29912737,-0.13378544,0.36967504,-0.24957526,0.32048625,0.30027053,-0.26908353,-0.043453623,-0.51596373,-0.24831806,-0.27597898,0.07884623,-0.07096809,0.48744896,0.2835678,0.039314423,-0.31800964,0.51114994,-0.11906433,0.2998278,-0.09464245,-0.018741613,0.5943129,0.29665756
100162461068,cat_food,40,44.15,0.325,0.425,0.175,0.375,0.45,0.075,0.0,0.0,0.7,0.1,0.025,0.1,0.7921673,-1.6244032,-0.1462674,1.1034511,0.94396895,-0.005719012,0.5712496,-0.16900906,-0.2514346,-0.2082793,0.81682414,0.6907696,-0.8862891,-0.81953084,-0.5247802,-0.25676778,0.64587104,-0.022606071,-0.041754387,0.23502938,-0.31935996,-0.17376287,0.22328348,-0.021416355,-0.025401562,-0.011230709,-0.039646924,0.06524323,-0.008169405,0.081042945,0.1446736,0.11247486,-0.026199287,0.044234235,-0.05327633,0.11198523,-0.037644297,0.20146564,-0.09851442,0.060635842,0.2670252,-0.06787057,-0.05387323,-0.1505802,0.11102289,-0.076074935,0.06201043,-0.00065883144,-0.10278852,0.3797889,-0.16530797,0.023008574,-0.25132748,-0.13696125,-0.10137151,-0.23449299,-0.20999837,0.011385111,-0.0578789,-0.06775296,0.048146553,-0.032025088,0.027688041,-0.008853721
100171913423,pet_product,22,60.18181818181818,0.7727272727272727,0.0454545454545454,0.1818181818181818,0.7727272727272727,0.0454545454545454,0.3181818181818182,0.0909090909090909,0.0,0.3181818181818182,0.0,0.0,0.2727272727272727,-0.39649332,3.116047,1.3660476,-0.064029165,-1.6087723,0.025543364,1.6494758,-0.7982038,-1.658909,-0.9656229,-0.2943387,0.22227545,0.17672774,0.21129403,0.3894017,0.48430863,0.16780803,0.053104,-0.6353865,0.4425228,-0.10665586,-0.2841601,0.09168137,0.18730527,0.5004601,0.0938477,-0.5775596,-0.1131819,-0.1350819,0.31337583,0.07772675,-0.00043440948,0.24427743,-0.111745685,0.59922856,-0.018813534,-0.21369152,-0.2544996,-0.12616433,0.01304248,0.2883803,-0.34042224,0.32530835,-0.03686714,-0.24204573,0.016656948,0.10974517,0.14382653,0.46565723,0.03886085,-0.47370723,-0.29469836,-0.102019474,-0.022916658,0.12970026,0.16191013,-0.32788897,-0.41868716,-0.15868779,-0.1641648,-0.090743475,-0.035939123,0.18243313,0.06527925
100177560483,pet_product,1,68.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94918555,5.9975348,0.9625539,-0.21574302,-1.4339155,-0.5821065,-1.1088755,0.252341,-1.4341038,1.9041026,1.8067389,-1.9190719,0.7497354,0.7559356,-0.4600431,2.4431539,-0.22024876,-0.45198056,-1.1246525,1.5703727,-1.0773441,-0.51250225,0.33832392,0.20917217,0.37964058,-0.9561154,-0.51530766,-1.4234172,0.7393356,0.678557,-1.019703,-0.55894595,-0.64344907,-0.9632324,-1.1588974,0.13607827,1.2159727,-0.70140463,1.1550745,-0.6225089,0.5440588,0.8027246,1.0884777,1.1646754,0.36455426,0.70623267,-0.19794115,0.46250007,-1.4230812,-0.22743914,-0.38280308,0.12073494,-0.23698673,1.2188841,-0.5979438,0.06880837,0.63903654,0.882553,0.4932107,-0.8384136,-0.32592672,-0.6502243,0.056278966,-0.24509686
100177740335,pet_product,9,25.666666666666668,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.0,3.5698047,1.2062262,2.8217783,-0.9067373,-1.553486,-0.058243446,-0.2957284,0.7907045,1.2980232,-0.3193396,-0.22799484,-1.9225123,0.08915785,0.09317597,-0.41360596,0.42442572,0.70364404,0.33905193,0.3034191,-0.31140417,0.0761301,-0.34323588,0.013534899,0.5223874,0.10695739,0.17304026,0.40795594,0.36363918,0.46415997,-0.3935292,0.25423914,0.12380045,-0.71124196,-0.22122428,-0.12751889,0.053384602,0.43827596,-0.44134554,-0.041986678,0.25420895,-0.41550615,-0.45914856,0.17144042,-0.023261718,-0.13145134,0.29084763,-0.3243891,-0.04438805,0.013012418,0.56553304,0.38414666,-0.056561273,-0.15620945,-0.02586571,0.36208445,0.085318156,-0.50982326,0.1776722,-0.40219402,-0.27630594,-0.17316836,0.083931476,0.12744258,0.11750087
100178802933,cat_food,3,54.66666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.2508903,-0.717669,1.1700884,1.628623,1.5967404,-0.44289598,-2.390302,0.22414418,-1.0992321,-0.83407134,-0.78493303,-0.28683546,-0.17860265,-0.4397557,-1.6792113,0.010840734,0.87067246,-0.56371516,-0.28993282,-1.0902922,-0.0766894,-0.075706266,0.1129793,0.7806952,0.9432612,0.39285794,-0.7002697,0.21595232,0.5649062,0.748877,0.0789364,0.5138583,-0.16528794,-1.096841,0.067385875,0.041773796,0.25481296,-0.30229828,0.1260433,-0.013626655,0.19213496,0.31726858,-0.34222135,0.1401919,0.32248247,0.12090353,-0.105282985,-0.106634475,0.058978677,0.4908649,-0.5709427,-0.44603464,0.33404693,-0.089105725,0.016660491,-0.24184722,-0.4113387,0.19502221,0.056440216,0.41908574,-0.27168486,-0.18120366,-0.15330733,0.24227817
100180651573,dog_food,2,50.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-2.5852537,-3.4887862,-0.7393091,0.5636421,0.4351775,2.557955,0.24579275,0.7508521,0.3898241,0.99322736,0.027263701,0.8150877,1.1684402,0.2017909,0.5333667,-1.1314856,-1.3516775,-0.18298823,0.12238827,-0.18409878,0.43394953,-0.5472114,0.5141673,-0.2224395,0.35990298,-0.24628575,-0.083291784,0.08684273,0.60772955,-0.40808362,0.26647747,0.5296252,0.952337,0.108579546,-0.5086861,0.04472561,0.086379565,-0.51452994,-0.6608933,-0.5852026,1.1869323,0.12693349,-0.890724,0.1849127,-0.44441655,-0.76884854,-0.5751861,-0.19036259,0.13054416,-0.26581773,-0.4617114,-0.5948977,0.13977349,-0.19655779,0.3444763,0.01760533,0.81571925,0.3275591,0.18664426,-0.6262134,0.13718304,-0.26072848,0.43132636,0.26835936
100184800271,pet_product,1,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1875587,-2.4442308,3.4916255,1.2204977,0.03461544,1.3957932,4.939554,-0.3948885,-0.30100602,1.9214269,1.3163458,0.44371375,0.70973057,1.9301107,0.24678482,1.8063549,-0.18091694,-1.2476794,1.0305383,0.6982212,0.8669072,-0.106321834,0.75968117,0.8704864,-1.4611155,1.3082161,1.1170183,0.5533072,0.5115248,-0.2744798,0.35476738,0.24209295,1.7429738,-0.6911554,-0.21394214,-0.7287691,1.0366871,-0.961974,-1.1295557,1.3556554,-0.6248793,0.3930056,-0.08621998,0.21991561,-0.14553428,-0.9355289,-0.24815534,0.06545203,-0.09353436,-0.9518408,-0.34107655,0.33772963,0.21897678,-0.072843485,-0.19342943,-1.5041711,-0.30278414,0.5392367,0.09864831,-0.48861596,-0.7401715,0.6336524,0.0088326195,0.106285304
100195732408,pet_product,14,67.42857142857143,0.7857142857142857,0.2142857142857142,0.0,0.7857142857142857,0.2142857142857142,0.0714285714285714,0.1428571428571428,0.0,0.6428571428571429,0.0714285714285714,0.0,0.0714285714285714,-0.2870174,0.64395714,1.6134071,-1.0308902,-2.6631763,-0.117766745,0.014361843,-1.3040025,-0.44526488,-0.99552506,-0.54683083,-1.227854,-0.69964224,-0.42420605,-1.1836367,-1.3890817,-0.26186526,-0.08963771,-0.23495652,0.49595103,0.67849046,-0.12444844,-0.5730966,-0.24267447,0.09108102,0.08005271,0.61469716,0.037364338,0.46936268,-0.3369716,-0.118651494,0.20396855,-0.018275771,-0.04149758,0.10718957,0.20432048,0.15766522,0.8001773,0.32112232,0.2131345,0.14541337,0.038151972,0.030052822,0.0050599105,0.21929018,0.007667684,0.07309715,-0.4920116,-0.086558424,-0.041488416,0.082971536,-0.1421462,0.039309222,-0.12440077,-0.14465497,0.15000275,-0.20457302,0.16652305,-0.12867968,-0.036693066,-0.12901357,-0.18576194,-0.19626765,-0.078351654
100197922048,pet_product,2,70.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-2.8651834,3.1192355,1.2872488,-1.2694228,-2.8107245,0.37063134,1.300703,-1.1545455,-0.5478412,-1.3958052,0.042180404,1.6790535,1.4252976,0.6656892,-0.57924056,1.2321963,0.8381703,0.0014576614,-0.54897857,0.3557397,-1.04243,-0.505399,0.19912186,-0.11643129,1.3270366,-0.22572754,-0.62199354,-1.1593082,-0.62048644,-0.37259245,0.4387786,0.46939594,-0.12759641,0.83062935,1.0570055,1.1904743,0.47193983,-0.2777601,-0.72028875,-1.26669,0.853667,-0.0642547,0.4598413,0.49962106,-0.44092014,0.31818843,0.12218613,-0.02062279,-0.21227902,-0.8414274,-0.4993633,-0.67687416,-0.6436535,-0.30542237,0.07875918,0.24210706,0.35937843,-0.6233353,-0.2999749,0.006242007,0.030466944,-0.4274907,-0.37998846,-0.2030076
100199060254,pet_product,4,87.0,0.75,0.25,0.0,0.75,0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.0,-1.6348006,1.0954236,0.65528226,-1.1547837,-2.9038656,0.2528351,-0.6066413,-1.4764212,-1.6836424,-1.2253642,-0.47119525,-1.3013906,-0.09418586,-0.7215058,-0.34540832,-0.028187275,0.9948795,0.36484188,-0.77915394,0.85161763,0.41874862,0.14954567,-0.85288346,-0.037170008,0.163322,-0.021063343,0.38339582,-0.7024182,-0.68411976,-0.19565952,-0.47513688,0.025872424,-0.1915472,-0.40729007,0.34212026,-0.581957,-0.018570483,0.79052776,0.34975502,-0.2922585,0.03592089,-0.0040705353,0.12404595,0.26224062,0.054670036,-0.13223739,0.52715737,-0.2878793,-0.14606094,-0.02323775,-0.18411742,-0.3644302,-0.09325927,-0.082167536,-0.24056923,0.5114875,-0.03169591,0.5065643,0.033019662,0.109540075,-0.29022384,-0.09501238,0.18141483,-0.17902334
100201127257,cat_food,1,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.659137,-3.120014,0.31085557,-0.28605753,1.584582,-2.1868842,1.936922,0.15945241,0.7867367,-0.11097798,1.9254266,0.08577405,-0.97064275,0.3588305,-0.12629996,-1.5933756,1.0890673,0.9436914,0.28268096,-0.025497807,-0.02376409,-0.37480825,-1.6080126,0.59134525,0.23151386,-0.9448264,0.43701157,-0.8671071,-0.34346431,0.54273415,-0.883117,0.42606035,1.951993,0.26529458,-0.08661969,0.031904597,-1.1041462,0.3335547,0.03317583,-0.5978977,0.57458967,0.7226717,-0.047639042,0.5597456,1.0790915,0.62447274,-0.2935601,0.27011284,-0.8415707,0.42391953,-0.44123846,0.17368612,-0.18524697,0.63908553,0.8621951,0.022623722,0.32563913,-0.21254312,0.64571375,0.119385615,0.38322833,0.24013618,-0.20061754,0.23084043
100201485775,cat_food,1,66.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2392124,-4.155788,-1.9619385,2.3539007,-0.763314,0.97176707,1.4844052,0.3010171,-1.0394183,-1.3021276,2.400877,-0.025994517,0.57607573,1.2067268,0.27248397,-0.91560376,0.55763936,0.29324564,-1.3606623,-1.8992321,0.36163494,-0.29062086,0.07486379,-0.68998766,-0.09624814,-1.264695,-1.6546137,0.09857161,-0.57778126,-0.006596264,0.5930503,-0.8636699,-0.70915544,-0.40857163,-1.0829768,0.7994401,0.7895724,-0.707633,-0.32381797,-0.1677015,0.22047801,-0.012663304,0.57907623,0.1733908,0.23894617,-1.4822197,0.3506026,1.4362501,-0.9351526,0.52880186,0.73453104,-0.25925136,-0.45937952,-0.6326811,-0.534144,-0.31738785,-0.23958845,1.0133651,-0.9767467,-0.4888501,0.611378,0.44014978,-0.8459453,-0.9836706
100201827671,pet_product,3,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.15817846,-0.060405333,2.375276,0.7488753,-4.8290095,-0.3416034,-0.9024301,0.9242143,1.4397558,-0.19720078,1.6443461,0.6771908,0.6359758,1.4608268,-0.82581043,0.5342925,-0.30959025,0.30249026,0.89448375,-0.70817727,-0.74164623,-1.244933,0.11828361,-0.5329836,0.17146367,0.057433963,-0.11461244,0.8155264,0.2598602,0.03866246,-0.78690356,0.5973062,-0.98138046,0.42801356,-0.7795212,0.1628454,0.044945985,0.18941616,0.91660184,0.021139404,-0.4936042,0.18373187,-0.20292443,-0.6585724,0.31287476,-0.42833474,0.28114966,-0.17425244,-0.2558944,-0.373081,0.92214745,-0.19799149,0.6457564,0.35129336,0.50211126,0.14331709,-0.59326595,0.094640106,-0.22081123,0.19010763,0.3195134,0.09187917,-0.25885364,0.24378638
100203000971,dog_food,1,74.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.822733,-0.97848195,0.49271035,-1.3210099,2.5526361,-0.9591991,-0.50523216,-0.48731083,1.9886004,1.2520163,-0.45661235,0.58155197,2.4034176,0.26443893,0.39181238,-0.1617826,1.0532609,-1.8674247,0.375034,0.3762803,1.3625848,-2.1321237,0.33429027,0.2640735,-0.8079392,0.18074714,-0.1312913,0.33127648,0.3855219,-0.8562146,-0.27779067,0.8646134,0.64198333,-0.92188287,-0.5083217,-0.13759969,0.33034015,0.24150047,0.08322842,-0.3360343,0.3696154,0.56976444,-0.48764315,-0.08415863,0.66946733,-0.25883114,-0.3210042,-0.89030826,-0.13831937,-0.28428483,-0.12871185,0.29214817,-0.1317176,-0.30621424,0.21657434,-0.15818769,0.2234957,0.04458158,0.025597382,0.34465986,-0.06984151,0.05603233,-0.020994686,0.055498395
100203000973,dog_food,16,75.6875,0.875,0.0625,0.0,0.9375,0.0625,0.3125,0.0625,0.0,0.375,0.0625,0.0,0.1875,-3.6429474,0.31786832,-0.94021666,-0.73643947,0.7976629,1.2366595,-0.6785314,0.21484014,0.44515273,0.20022433,-0.7425948,-0.087254375,0.9403339,-0.07813217,-0.08601341,0.032898545,0.15691216,-0.09756088,-0.14237379,-0.57934475,0.08234914,0.6197261,0.310922,0.08861154,0.26600733,-0.071085006,0.2869877,-0.25022405,-0.09620501,-0.5489025,0.2187226,0.0564241,0.05133751,-0.15604955,-0.31559366,0.052138895,-0.029854953,-0.19637968,0.027993567,0.05190634,0.11221974,-0.11001155,-0.0048874393,0.05067898,-0.26482153,0.12050721,-0.052833546,0.07861225,0.21873733,-0.015398705,0.04614141,-0.0060673207,-0.3179608,-0.21840471,0.05324209,0.12760738,-0.23489712,0.1521249,0.22573808,-0.02287805,0.25992703,0.13181578,-0.08688849,-0.053653218
100203000983,dog_food,5,73.8,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,-4.203883,0.936927,0.028789788,0.3556329,0.7623209,1.8038543,-0.64624345,0.25868255,-0.10926266,-0.2902223,-0.028041625,-0.71714324,0.36177826,-0.3134418,0.4429019,-0.026275456,0.033335336,-0.5854866,0.033347957,1.0361993,-0.12967044,-0.12183156,-0.46375433,-0.019406725,0.32843566,-0.10924027,-0.45664102,-0.1620851,-0.08413966,-0.49505582,-0.12136521,-0.25918803,-0.11874002,0.1840163,-0.046267636,0.4311758,0.31534213,-0.018431414,0.6544927,-0.09489272,-0.55157167,-0.3070595,-0.63439834,0.20813909,-0.09809694,-0.0756412,0.064304106,-0.34323716,-0.09523825,-0.094270006,0.023736637,-0.5648186,-0.3342806,-0.037816435,-0.14931858,0.32018167,0.0983503,0.2606739,0.2997686,0.042257685,0.0145719405,0.26725012,0.12196468,0.19057174
100203043497,cat_food,6,62.66666666666666,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,-2.0592475,-0.99701506,0.31718573,0.32159296,0.08903938,0.52130663,-0.44448662,-0.3235018,0.63501805,-0.044787567,-0.46420622,0.26038274,-1.382672,-0.3186631,-0.22678001,0.049444143,0.15154386,-0.5051974,-0.17288882,0.09541138,-0.27826896,0.44259167,-0.046268925,0.16457434,-0.6574138,-0.53384906,-0.26354375,-0.14756201,0.052429896,-0.14948143,-0.6658349,-0.5953682,-0.053637724,0.318965,0.25113449,-0.3900703,0.030532986,0.19405842,-0.31879982,0.099872254,-0.13381448,-0.15649682,0.018539751,-0.12816806,-0.34544888,0.3024908,-0.17136808,0.041227546,0.30540898,0.07150587,0.09784203,0.2626501,-0.19317691,0.21008153,-0.0024632763,0.2270527,0.11101841,-0.17977141,-0.14075701,-0.1027368,0.13097267,0.22966431,0.10878256,0.094224475
100205817100,pet_product,10,58.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.7,0.0,0.0,-1.0999699,-0.15659463,2.3230848,-0.941004,-3.508716,-0.22577648,0.65463245,-1.7977288,-0.69272715,-1.6221634,-0.4008925,-1.3217697,-0.54647243,-0.78243345,-0.9202832,-0.94383895,-0.78378516,0.092081934,0.05510977,0.30817336,0.2977941,-0.2560951,-0.51924044,-0.3657117,-0.15092142,0.5537642,0.75260943,0.3816295,-0.020141874,-0.04836737,-0.29314762,-0.010319382,0.22457984,-0.26263565,0.2935632,-0.433074,0.007626033,0.07923201,0.30875963,-0.19835845,0.65681726,0.17601216,0.21547791,0.27118555,0.24589677,-0.09088813,0.08655252,-0.19077799,-0.66532314,-0.029978167,-0.050701637,-0.09734021,-0.18750587,-0.15438907,-0.05090613,0.22544742,0.3904217,0.2873355,-0.17747582,0.11448152,-0.046238806,-0.05962024,0.19161427,-0.21755943
100208997549,cat_food,1,74.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.367723,2.105055,-0.7803379,-0.597935,1.6690236,1.0918418,-1.4165347,-1.8216233,-1.1291292,-1.1879548,2.0947125,-0.02592152,-1.5747801,0.8146072,0.7715246,-2.2320282,-0.5536576,0.48852882,0.84414124,0.6144015,0.32895175,-1.3346645,0.43690783,1.7463754,-0.96089125,-0.83399254,-0.15274896,-0.9910507,-0.1345588,-0.72363615,1.5379966,0.49131593,0.08948423,0.41074157,0.26922503,0.5331679,0.45325226,-1.5206776,-0.25992385,-0.07016834,0.053914715,-0.22047243,-1.1674947,0.35098046,-0.49343783,-0.054589752,0.02358572,0.29650876,0.6375775,-0.22433887,0.49095067,-0.8000991,-0.7337933,-0.5647103,-0.72434866,-0.3786096,0.74279296,0.53162473,0.14820549,-0.34909734,0.21502976,0.37578604,0.48863763,0.3528976
100209270507,pet_product,1,137.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.1890192,-0.92578304,-2.0240195,-1.2554824,-4.7216372,1.1941079,-1.1972694,-0.44501638,-3.3242543,-0.808093,-0.2867628,0.08467447,0.64113116,0.295943,-0.54204834,-1.2587117,0.48722687,-0.5854914,0.39431068,1.2218854,-0.27747458,-0.016321862,-0.95390606,0.9725401,0.08599023,0.6574356,0.41833425,-0.4687458,-0.41558963,-2.2855062,0.5900944,-0.25010034,0.55746627,1.4208661,1.8685988,0.38750908,0.50976336,0.36975986,0.7854913,-0.64639807,0.682893,0.62768626,0.95377874,0.5661597,0.52009696,0.12539779,-0.16823794,0.56122166,-0.74366933,-0.47743908,-0.32746732,-0.9812574,-0.9972888,-0.10760668,-0.2500419,-0.06415993,0.27348474,-0.3104715,0.5512967,-0.5721565,-0.19432056,-0.016490195,0.051340364,-0.16974027
100210171410,cat_food,5,29.0,0.2,0.8,0.0,0.2,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.44402,-2.73599,-0.82325906,1.3872269,0.52472365,0.36512396,0.88097936,0.042191945,-0.71999884,-1.2040718,0.22606492,0.059455633,-0.836607,-0.3722178,-0.053957842,-1.4490153,-0.051080853,-0.7627739,1.5462481,-0.98275197,-0.6763584,-0.13822837,0.52834105,0.056073952,0.3018337,-0.3334098,0.053252626,0.78294265,0.27843246,0.4611256,0.5505804,-0.45413056,0.5748199,-0.013961554,0.14267254,0.5687219,-0.14805345,0.1185116,-0.14093159,-0.31284937,-0.28245905,0.10141687,0.27586746,-0.09789463,0.278958,-0.5440841,-0.08101763,-0.38091236,-0.109228656,0.48308402,-0.50312793,0.5466569,-0.14536205,0.07657164,-0.16415748,0.019107837,0.024122339,0.29819313,-0.051537313,-0.11313941,-0.009310265,-0.09095087,-0.17501552,-0.53118557
