user_id,product_id,model_version,score,rank_no,reason_json
11,100154268303,xgb_user_item_v2,0.9849095940589905,1,"{""source"": ""xgb_user_item""}"
11,4246911,xgb_user_item_v2,0.9846836924552917,2,"{""source"": ""xgb_user_item""}"
11,100019031805,xgb_user_item_v2,0.9839275479316711,3,"{""source"": ""xgb_user_item""}"
11,100114512933,xgb_user_item_v2,0.9692674875259399,4,"{""source"": ""xgb_user_item""}"
11,100136079282,xgb_user_item_v2,0.9537902474403381,5,"{""source"": ""xgb_user_item""}"
11,100111748405,xgb_user_item_v2,0.9524897933006287,6,"{""source"": ""xgb_user_item""}"
11,100009013165,xgb_user_item_v2,0.9406123757362366,7,"{""source"": ""xgb_user_item""}"
11,11819155539,xgb_user_item_v2,0.9366214275360107,8,"{""source"": ""xgb_user_item""}"
11,100136079284,xgb_user_item_v2,0.9159910678863525,9,"{""source"": ""xgb_user_item""}"
11,5475198,xgb_user_item_v2,0.8893188834190369,10,"{""source"": ""xgb_user_item""}"
11,10192694267563,xgb_user_item_v2,0.8468969464302063,11,"{""source"": ""xgb_user_item""}"
11,4246893,xgb_user_item_v2,0.8408724069595337,12,"{""source"": ""xgb_user_item""}"
11,69673075023,xgb_user_item_v2,0.8362259268760681,13,"{""source"": ""xgb_user_item""}"
11,10037128752741,xgb_user_item_v2,0.8016284704208374,14,"{""source"": ""xgb_user_item""}"
11,100268823874,xgb_user_item_v2,0.7998185157775879,15,"{""source"": ""xgb_user_item""}"
11,100008164593,xgb_user_item_v2,0.7889189720153809,16,"{""source"": ""xgb_user_item""}"
11,100195732408,xgb_user_item_v2,0.7882734537124634,17,"{""source"": ""xgb_user_item""}"
11,10087901051820,xgb_user_item_v2,0.7751441597938538,18,"{""source"": ""xgb_user_item""}"
11,100230694872,xgb_user_item_v2,0.7465931177139282,19,"{""source"": ""xgb_user_item""}"
11,13065559672,xgb_user_item_v2,0.7236453294754028,20,"{""source"": ""xgb_user_item""}"
12,100154268303,xgb_user_item_v2,0.9849095940589905,1,"{""source"": ""xgb_user_item""}"
12,4246911,xgb_user_item_v2,0.9846836924552917,2,"{""source"": ""xgb_user_item""}"
12,100019031805,xgb_user_item_v2,0.9839275479316711,3,"{""source"": ""xgb_user_item""}"
12,100114512933,xgb_user_item_v2,0.9692674875259399,4,"{""source"": ""xgb_user_item""}"
12,100136079282,xgb_user_item_v2,0.9537902474403381,5,"{""source"": ""xgb_user_item""}"
12,100111748405,xgb_user_item_v2,0.9524897933006287,6,"{""source"": ""xgb_user_item""}"
12,100009013165,xgb_user_item_v2,0.9406123757362366,7,"{""source"": ""xgb_user_item""}"
12,11819155539,xgb_user_item_v2,0.9366214275360107,8,"{""source"": ""xgb_user_item""}"
12,100136079284,xgb_user_item_v2,0.9159910678863525,9,"{""source"": ""xgb_user_item""}"
12,5475198,xgb_user_item_v2,0.8893188834190369,10,"{""source"": ""xgb_user_item""}"
12,10192694267563,xgb_user_item_v2,0.8468969464302063,11,"{""source"": ""xgb_user_item""}"
12,4246893,xgb_user_item_v2,0.8408724069595337,12,"{""source"": ""xgb_user_item""}"
12,69673075023,xgb_user_item_v2,0.8362259268760681,13,"{""source"": ""xgb_user_item""}"
12,10037128752741,xgb_user_item_v2,0.8016284704208374,14,"{""source"": ""xgb_user_item""}"
12,100268823874,xgb_user_item_v2,0.7998185157775879,15,"{""source"": ""xgb_user_item""}"
12,100008164593,xgb_user_item_v2,0.7889189720153809,16,"{""source"": ""xgb_user_item""}"
12,100195732408,xgb_user_item_v2,0.7882734537124634,17,"{""source"": ""xgb_user_item""}"
12,10087901051820,xgb_user_item_v2,0.7751441597938538,18,"{""source"": ""xgb_user_item""}"
12,100230694872,xgb_user_item_v2,0.7465931177139282,19,"{""source"": ""xgb_user_item""}"
12,13065559672,xgb_user_item_v2,0.7236453294754028,20,"{""source"": ""xgb_user_item""}"
13,4246911,xgb_user_item_v2,0.9757591485977173,1,"{""source"": ""xgb_user_item""}"
13,11819155539,xgb_user_item_v2,0.9724987745285034,2,"{""source"": ""xgb_user_item""}"
13,100114512933,xgb_user_item_v2,0.9717439413070679,3,"{""source"": ""xgb_user_item""}"
13,10042124137320,xgb_user_item_v2,0.968257486820221,4,"{""source"": ""xgb_user_item""}"
